text,font_size,font_name,is_bold,is_italic,x0,x1,y0,y1,y_pos,text_alignment,line_spacing,page,is_uppercase,num_words,text_length,contains_colon_or_dot,is_numbered_heading,has_bullets_or_dashes,pdf_file
Investments,10.003749900000003,MUFUZY+ArialMT,0,0,177.8297994,231.73000386120003,472.674612521,482.678362421,477.676487471,left,12.004799999999989,2,0,1,11,0,0,0,file04.pdf
AP,10.003749900000003,MUFUZY+ArialMT,0,0,177.8297994,193.74576549090003,460.669812521,470.673562421,465.671687471,left,12.004799999999989,2,1,1,2,0,0,0,file04.pdf
Economics,10.003749900000003,MUFUZY+ArialMT,0,0,177.82904910000002,226.7373823611,448.665012521,458.668762421,453.666887471,left,12.004799999999989,2,0,1,9,0,0,0,file04.pdf
Business,10.003749900000003,MUFUZY+ArialMT,0,0,177.82904910000002,221.17529741670003,436.660212521,446.663962421,441.662087471,left,12.004799999999989,2,0,1,8,0,0,0,file04.pdf
Org.,10.003749900000003,MUFUZY+ArialMT,0,0,177.82829880000003,200.03662357800002,424.655412521,434.659162421,429.657287471,left,12.004799999999989,2,0,1,4,1,0,0,file04.pdf
Management,10.003749900000003,MUFUZY+ArialMT,0,0,177.82829880000003,236.20017946650003,412.650612521,422.65436242100003,417.65248747100003,left,12.004799999999989,2,0,1,10,0,0,0,file04.pdf
•,11.004650100000049,MUFUZY+ArialMT,0,0,254.27336460000004,258.124992135,627.564188579,638.568838679,633.0665136289999,center,215.91447625799998,2,0,1,1,0,0,0,file04.pdf
•,11.004650100000049,MUFUZY+ArialMT,0,0,254.2725606,258.124188135,600.5534234789999,611.5580735789999,606.0557485289999,center,27.01076510000007,2,0,1,1,0,0,0,file04.pdf
•,11.004650100000049,MUFUZY+ArialMT,0,0,254.2725606,258.124188135,587.0480234789999,598.0526735789999,592.5503485289998,center,13.505400000000009,2,0,1,1,0,0,0,file04.pdf
•,11.004650100000049,MUFUZY+ArialMT,0,0,254.27186059999997,258.12348813499995,546.531823479,557.536473579,552.034148529,center,40.51619999999991,2,0,1,1,0,0,0,file04.pdf
•,11.004650100000049,MUFUZY+ArialMT,0,0,254.27111029999998,258.12273783499995,519.521023479,530.525673579,525.023348529,center,27.010800000000017,2,0,1,1,0,0,0,file04.pdf
•,11.004650099999992,MUFUZY+ArialMT,0,0,254.2711103,258.122737835,506.015623479,517.020273579,511.517948529,center,13.505400000000009,2,0,1,1,0,0,0,file04.pdf
•,11.004650099999992,MUFUZY+ArialMT,0,0,254.2703606,258.121988135,465.499423479,476.50407357899996,471.001748529,center,40.516200000000026,2,0,1,1,0,0,0,file04.pdf
•,11.004650099999992,MUFUZY+ArialMT,0,0,254.27036060000003,258.12198813500004,451.99402347899996,462.99867357899996,457.496348529,center,13.505400000000009,2,0,1,1,0,0,0,file04.pdf
•,11.004650099999992,MUFUZY+ArialMT,0,0,254.2695606,258.121188135,414.479023479,425.48367357899997,419.981348529,center,37.514999999999986,2,0,1,1,0,0,0,file04.pdf
Computer,11.004650100000049,MUFUZY+Calibri,0,0,275.12945370000006,322.48244107099987,627.124002575,638.128652675,632.6263276249999,center,212.64497909600004,2,0,1,8,0,0,0,file04.pdf
Programming in C++,11.004650100000049,MUFUZY+Calibri,0,0,275.12945370000006,365.5208165855403,613.618602575,624.623287575,619.120945075,center,13.505365100000063,2,0,3,18,0,0,0,file04.pdf
Robotics,11.004650100000049,MUFUZY+Calibri,0,0,275.1286497,315.8789020342503,600.1132374749999,611.1178875749999,605.6155625249999,center,13.505400000000009,2,0,1,8,0,0,0,file04.pdf
Computer Science and,11.004650100000049,MUFUZY+Calibri,0,0,275.1286497,377.8570363741998,586.6078374749999,597.6124875749999,592.1101625249999,center,13.505400000000009,2,0,3,20,0,0,0,file04.pdf
Programming Concepts,11.004650100000049,MUFUZY+Calibri,0,0,275.1286497,381.58686171293994,573.1024374749999,584.107087575,578.604762525,center,13.505399999999895,2,0,2,20,0,0,0,file04.pdf
with Python,11.004650100000049,MUFUZY+Calibri,0,0,275.1287,331.7146108142,559.597037475,570.601687575,565.0993625250001,center,13.505400000000009,2,0,2,11,0,0,0,file04.pdf
AP Computer Science,11.004650100000049,MUFUZY+Calibri,0,0,275.1279497,373.0693135806998,546.091637475,557.096287575,551.593962525,center,13.505400000000009,2,0,3,19,0,0,0,file04.pdf
Principles,11.004650100000049,MUFUZY+Calibri,0,0,275.1279497,318.16713624109997,532.586237475,543.590887575,538.088562525,center,13.505400000000009,2,0,1,10,0,0,0,file04.pdf
AP Computer Science A,11.004650100000049,MUFUZY+Calibri,0,0,275.1271994,379.42925103849984,519.080837475,530.085487575,524.583162525,center,13.505400000000009,2,0,4,21,0,0,0,file04.pdf
Honors Data Structures,11.004650099999992,MUFUZY+Calibri,0,0,275.1271994,381.4101210704501,505.575437475,516.580087575,511.077762525,center,13.505400000000009,2,0,3,22,0,0,0,file04.pdf
and Advanced,11.004650099999992,MUFUZY+Calibri,0,0,275.1271994,340.81413276740005,492.070037475,503.074687575,497.572362525,center,13.505400000000009,2,0,2,12,0,0,0,file04.pdf
Programming,11.004650099999992,MUFUZY+Calibri,0,0,275.1272,335.3446563518502,478.564637475,489.569287575,484.066962525,center,13.505400000000009,2,0,1,11,0,0,0,file04.pdf
Networks (CCNA cert),10.003749900000003,MUFUZY+ArialMT,0,0,275.1264497,373.4523471071096,465.70961252099994,475.71336242099994,470.71148747099994,center,13.855925154000033,2,0,3,20,0,0,0,file04.pdf
"Switching, Routing, &",10.003749900000003,MUFUZY+ArialMT,0,0,275.1264497,372.8930974727,452.20421252099993,462.20796242099993,457.20608747099993,center,13.505400000000009,2,0,3,21,0,0,0,file04.pdf
Wireless Essentials,10.003749900000003,MUFUZY+ArialMT,0,0,275.1264497,364.5699775559,439.65919652099996,449.66294642099996,444.66107147099996,center,12.545015999999976,2,0,2,19,0,0,0,file04.pdf
(CCNA cert),10.003749900000003,MUFUZY+ArialMT,0,0,275.1264497,329.00687457239997,427.65439652099997,437.65814642099997,432.65627147099997,center,12.004799999999989,2,0,2,11,0,0,0,file04.pdf
Cybersecurity (CCNA,10.003749900000003,MUFUZY+ArialMT,0,0,275.1256497,372.91134461250954,414.68921252099994,424.69296242099995,419.69108747099995,center,12.965184000000022,2,0,2,19,0,0,0,file04.pdf
cert),10.003749900000003,MUFUZY+ArialMT,0,0,275.1256497,295.1231457501,402.14419652099997,412.147946421,407.14607147099997,center,12.545015999999976,2,0,1,5,0,0,0,file04.pdf
• Graphic,10.003749900000003,MUFUZY+ArialMT,0,0,392.8964892,447.6869523723,628.732545621,638.736295521,633.734420571,left,226.58834910000002,2,0,2,9,0,0,1,file04.pdf
Design,10.003749900000003,MUFUZY+ArialMT,0,0,409.90203870000005,441.03370838880005,616.7277456209999,626.7314955209999,621.7296205709999,right,12.004800000000046,2,0,1,6,0,0,0,file04.pdf
• Digital,10.003749900000003,MUFUZY+ArialMT,0,0,392.8957389,440.4534908946,604.7229456209999,614.7266955209999,609.7248205709999,left,12.004800000000046,2,0,2,9,0,0,1,file04.pdf
•,10.003749900000003,MUFUZY+ArialMT,0,0,392.89498860000003,396.39630106500005,580.7133456209998,590.7170955209998,585.7152205709998,center,24.00960000000009,2,0,1,1,0,0,0,file04.pdf
Photography,10.003749900000003,MUFUZY+ArialMT,0,0,409.90128840000006,466.60254283320006,592.7181456209998,602.7218955209999,597.7200205709998,right,12.004800000000046,2,0,1,11,0,0,0,file04.pdf
Advanced,10.003749900000003,MUFUZY+ArialMT,0,0,409.90128840000006,457.14899917770003,580.7133456209998,590.7170955209998,585.7152205709998,right,12.004800000000046,2,0,1,8,0,0,0,file04.pdf
Digital,10.003749900000003,MUFUZY+ArialMT,0,0,409.90053810000006,440.4519902946,568.7085456209998,578.7122955209998,573.7104205709998,right,12.004800000000046,2,0,1,7,0,0,0,file04.pdf
Photography,10.003749900000003,MUFUZY+ArialMT,0,0,409.90053810000006,466.60179253320007,556.7037456209997,566.7074955209997,561.7056205709997,right,12.004800000000046,2,0,1,11,0,0,0,file04.pdf
***AP,10.003749900000003,MUFUZY+Arial-BoldMT,1,0,420.3642219000001,448.51477411860003,448.6672983209997,458.6710482209997,453.6691732709997,right,108.03644730000002,2,1,1,5,0,0,0,file04.pdf
Captsone -,10.003749900000003,MUFUZY+Arial-BoldMT,1,0,407.3127534000001,461.73315285600006,436.6624983209997,446.6662482209997,441.6643732709997,right,12.004799999999989,2,0,2,10,0,0,0,file04.pdf
Seminar and,10.003749900000003,MUFUZY+Arial-BoldMT,1,0,403.1380842000001,465.89160732270005,424.6576983209997,434.6614482209997,429.6595732709997,right,12.004799999999989,2,0,2,11,0,0,0,file04.pdf
Research w/,10.003749900000003,MUFUZY+Arial-BoldMT,1,0,403.9656651000001,465.0785732391001,412.6528983209997,422.6566482209997,417.6547732709997,right,12.004799999999989,2,0,2,11,0,0,0,file04.pdf
advisor,10.003749900000003,MUFUZY+Arial-BoldMT,1,0,415.3619718000001,453.6863376669001,400.64809832099974,410.65184822099974,405.64997327099974,right,12.004799999999989,2,0,1,7,0,0,0,file04.pdf
approval,10.003749900000003,MUFUZY+Arial-BoldMT,1,0,412.3075005000001,453.9631150836001,388.64329832099975,398.64704822099975,393.64517327099975,right,12.004799999999989,2,0,1,8,0,0,0,file04.pdf
•,10.003749900000003,MUFUZY+ArialMT,0,0,482.14692510000015,485.64823756500016,604.7259468209996,614.7296967209996,609.7278217709996,right,216.0826484999999,2,0,1,1,0,0,0,file04.pdf
• Nutrition for an,10.003749900000003,MUFUZY+ArialMT,0,0,482.14767540000014,567.4795870170002,628.7355468209997,638.7392967209997,633.7374217709997,right,24.00960000000009,2,0,4,18,0,0,1,file04.pdf
Active Lifestyle,10.003749900000003,MUFUZY+ArialMT,0,0,499.15322490000017,565.8182142336002,616.7307468209997,626.7344967209997,621.7326217709997,right,12.004800000000046,2,0,2,16,0,0,0,file04.pdf
Engineering,10.003749900000003,MUFUZY+ArialMT,0,0,499.15322490000017,555.2942693388002,604.7259468209996,614.7296967209996,609.7278217709996,right,12.004800000000046,2,0,1,11,0,0,0,file04.pdf
CAD and Design,10.003749900000003,MUFUZY+ArialMT,0,0,499.1524746000002,576.3914275779001,592.7211468209996,602.7248967209996,597.7230217709996,right,12.004800000000046,2,0,3,14,0,0,0,file04.pdf
Foundations,10.003749900000003,MUFUZY+ArialMT,0,0,499.1524746000002,554.1831027999002,580.7163468209995,590.7200967209995,585.7182217709995,right,12.004800000000046,2,0,1,11,0,0,0,file04.pdf
Television,10.003749900000003,MUFUZY+ArialMT,0,0,499.1524746000002,545.8396002333001,568.7107965209995,578.7152967209995,573.7130466209994,right,12.004800000000046,2,0,1,10,0,0,0,file04.pdf
Production I / II,10.003749900000003,MUFUZY+ArialMT,0,0,499.1517243000001,566.3469123783001,556.7059965209994,566.7097464209994,561.7078714709994,right,12.005550300000095,2,0,4,17,0,0,0,file04.pdf
•,10.003749900000003,MUFUZY+ArialMT,0,0,482.14617480000015,485.64748726500017,568.7115468209995,578.7152967209995,573.7134217709995,right,12.005550300000095,2,0,1,1,0,0,0,file04.pdf
• Careers in,10.003749900000003,MUFUZY+ArialMT,0,0,482.1454245000001,548.0500538112001,544.7011965209994,554.7049464209994,549.7030714709994,right,24.01035030000014,2,0,3,12,0,0,1,file04.pdf
Medicine (Phys,10.003749900000003,MUFUZY+ArialMT,0,0,499.15097400000013,570.2776357890001,532.6963965209993,542.7001464209993,537.6982714709993,right,12.004800000000046,2,0,2,14,0,0,0,file04.pdf
Ed department),10.003749900000003,MUFUZY+ArialMT,0,0,499.15097400000013,568.0568033112002,520.6915965209993,530.6953464209993,525.6934714709993,right,12.004800000000046,2,0,2,14,0,0,0,file04.pdf
• Woods Tech 1,10.003749900000035,MUFUZY+ArialMT,0,0,482.1446742000001,564.9151146278,508.686712521,518.6905464209993,513.6886294709997,right,12.004799999999932,2,0,4,14,0,0,1,file04.pdf
and 2,10.003749900000003,MUFUZY+ArialMT,0,0,499.1502497,524.1696281999,496.681912521,506.685662421,501.683787471,right,12.004883999999322,2,0,2,5,0,0,0,file04.pdf
• Honors,10.003749900000003,MUFUZY+ArialMT,0,0,482.1439499,534.16337435,484.677112521,494.68086242100003,489.678987471,right,12.004799999999989,2,0,2,8,0,0,1,file04.pdf
Engineering and,10.003749900000003,MUFUZY+ArialMT,0,0,499.1494994,574.7478373943001,472.67231252100004,482.67606242100004,477.67418747100004,right,12.004799999999989,2,0,2,15,0,0,0,file04.pdf
Design,10.003749900000003,MUFUZY+ArialMT,0,0,499.1494994,530.2811690888,460.66751252100005,470.67126242100005,465.66938747100005,right,12.004799999999989,2,0,1,6,0,0,0,file04.pdf
What Colleges Say!,18.012,MUFUZY+TimesNewRomanPS-BoldMT,1,0,229.6174,379.639348,293.60542,311.61742,302.61141999999995,center,159.05384242100007,2,0,3,18,0,0,0,file04.pdf
"When asked the question,  “Would participation in the",11.00905019999999,MUFUZY+Calibri-Bold,1,0,35.2621,283.8745770198502,266.05713744999997,277.06618764999996,271.56166254999994,left,34.55123235000002,2,0,8,53,0,0,0,file04.pdf
STEM Pathways set PTHSD students apart when applying,11.009050200000019,MUFUZY+Calibri-Bold,1,0,35.261946399999985,296.5287257464,252.54633744999998,263.55538765,258.05086255,left,13.51079999999996,2,0,8,52,0,0,0,file04.pdf
"to your school?”, colleges responded with the following:",11.009050200000019,MUFUZY+Calibri,0,0,35.261946399999985,286.7331715669498,239.03553745,250.04458765,244.54006255000002,left,13.510799999999989,2,0,8,56,1,0,0,file04.pdf
"Drew University: “Yes,it would show that they are",11.00905019999999,MUFUZY+Calibri,0,0,312.0458178,537.7580700111499,266.05713744999997,277.06618764999996,271.56166254999994,left,27.02159999999995,2,0,8,49,1,0,0,file04.pdf
challenging themselves in the classroom.”,11.009050200000019,MUFUZY+Calibri,0,0,312.0458178,498.1872192966494,252.54633744999998,263.55538765,258.05086255,left,13.51079999999996,2,0,5,41,1,0,0,file04.pdf
SUNY Binghamton:  “Yes. We are a R1 research institution,11.009050200000019,MUFUZY+Calibri,0,0,35.261946399999985,296.50028075960086,212.01393745,223.02298765,217.51846254999998,left,40.532399999999996,2,0,9,56,1,0,0,file04.pdf
and students with a strong STEM curriculum that includes,11.009050200000019,MUFUZY+Calibri,0,0,35.261946399999985,294.77879939665036,198.50313745,209.51218765000002,204.00766255000002,left,13.510799999999989,2,0,9,56,0,0,0,file04.pdf
research or lab work are generally more competitive in our,11.009050200000019,MUFUZY+Calibri,0,0,35.262481799999996,299.78791798749967,184.99233745,196.00138765000003,190.49686255,left,13.510799999999989,2,0,10,58,0,0,0,file04.pdf
applicant pool and more success as students at,11.009050200000019,MUFUZY+Calibri,0,0,35.262481799999996,247.15370402655063,171.48153745000002,182.49058765000004,176.98606255000004,left,13.510799999999989,2,0,8,46,0,0,0,file04.pdf
Binghamton because of their early HS experience.”,11.009050200000019,MUFUZY+Calibri,0,0,35.262481799999996,261.22324816405023,157.97073745000003,168.97978765000005,163.47526255000002,left,13.510799999999989,2,0,7,49,1,0,0,file04.pdf
NJIT: “Yes- this would demonstrate to Admissions that a,11.009050200018635,MUFUZY+Calibri,0,0,312.04586599999993,563.4646435972503,225.52473744999998,236.53568765,231.03021255,left,67.55589999999995,2,0,9,55,1,0,0,file04.pdf
"student is interested in STEM programs, and would be a",11.009050200000019,MUFUZY+Calibri,0,0,312.0320996,562.9393957353508,212.01583745,223.02488765,217.52036255000002,left,13.510799999999989,2,0,10,54,0,0,0,file04.pdf
strong candidate for our programs.”,11.009050200000019,MUFUZY+Calibri,0,0,312.0320996,471.30002884340007,198.50503745,209.51408765000002,204.00956255,left,13.510799999999989,2,0,5,35,1,0,0,file04.pdf
"Ithaca College:  “Yes, we look for students who participate",11.009050200000019,MUFUZY+Calibri,0,0,312.0321,574.604683905,171.48343745,182.49248765000002,176.98796255000002,left,27.021600000000007,2,0,9,59,1,0,0,file04.pdf
in classes and activities that enhance their knowledge and,11.009050200000019,MUFUZY+Calibri,0,0,312.0321,573.3208479327005,157.97263745,168.98168765000003,163.47716255,left,13.510799999999989,2,0,9,58,0,0,0,file04.pdf
skills in their area of interest.”,11.009050200000019,MUFUZY+Calibri,0,0,312.03175600000003,444.92203399135065,144.46183745000002,155.47088765000004,149.96636255000004,left,13.510799999999989,2,0,6,34,1,0,0,file04.pdf
Towson University: “Participation in this program would,11.009050200000019,MUFUZY+Calibri,0,0,35.262481799999996,288.31324583845026,130.94913745000002,141.95818765000004,136.45366255000005,left,13.512699999999995,2,0,7,55,1,0,0,file04.pdf
show us that the student is challenging him/herself in their,11.009050199999992,MUFUZY+Calibri,0,0,35.2624818,300.35962531894984,117.43833745,128.44738765000002,122.94286255000002,left,13.510800000000017,2,0,10,60,0,0,0,file04.pdf
courses which is something we look at when reviewing,11.009050200000004,MUFUZY+Calibri,0,0,35.26206780000001,281.64456723979924,103.92753745,114.93658765,109.43206255000001,left,13.510800000000017,2,0,9,52,0,0,0,file04.pdf
applications.”,11.00905019999999,MUFUZY+Calibri,0,0,35.26206780000001,95.52561960385022,90.41673745,101.42578764999999,95.92126255,left,13.510800000000017,2,0,1,14,1,0,0,file04.pdf
Montclair University:  “Rigorous math and science lab,11.009050200000004,MUFUZY+Calibri,0,0,312.03175600000003,555.8407275136997,117.44023745000003,128.44928765000003,122.94476255000004,left,27.02350000000004,2,0,7,53,1,0,0,file04.pdf
classes beyond standard curriculum could be looked at for,11.00905019999999,MUFUZY+Calibri,0,0,312.03175600000003,573.4092705218997,103.92943745,114.93848765000001,109.43396255,left,13.510800000000017,2,0,9,57,0,0,0,file04.pdf
scholarship eligibility along with high GPA.”,11.009050200000004,MUFUZY+Calibri,0,0,312.03243319999996,503.47980516894984,90.41863744999999,101.42768765,95.92316255,left,13.510800000000017,2,0,6,45,1,0,0,file04.pdf
For more information and our application please visit our website by clicking here.,12.0064,MUFUZY+Arial-BoldMT,1,0,69.1263,543.4451455999999,58.150756,70.157156,64.153956,left,31.270531649999995,2,0,13,83,1,0,0,file04.pdf
ADDRESS:,12.403099999999995,Helvetica,0,0,32.6488,104.44306299999998,225.8587583,238.2618583,232.0603083,left,,1,1,1,8,1,0,0,file05.pdf
TOPJUMP,12.403099999999995,Helvetica,0,0,131.4354,198.60170639999998,211.6953583,224.0984583,217.8969083,left,14.163399999999996,1,1,1,7,0,0,0,file05.pdf
3735 PARKWAY,12.403099999999995,Helvetica-Bold,1,0,114.8059,215.21786079999995,197.77185830000002,210.17495830000001,203.97340830000002,left,13.92349999999999,1,1,2,12,0,1,0,file05.pdf
"PIGEON  FORGE, TN  37863",12.403099999999995,Helvetica,0,0,81.078988,249.18656499999997,183.84317700000003,196.24627700000002,190.04472700000002,left,13.928681299999994,1,1,4,24,0,0,0,file05.pdf
(NEAR DIXIE STAMPEDE ON  THE  PARKWAY),9.402299999999997,Helvetica,0,0,58.3879,270.65551942,173.1868239,182.5891239,177.88797390000002,left,13.657153100000016,1,1,6,38,0,0,0,file05.pdf
RSVP: ----------------,17.349790909090892,Times-Roman,0,0,29.489,296.828489,138.07755840000002,159.2724583,148.67500835,left,23.316665599999993,1,1,2,22,1,0,0,file05.pdf
